target_id	length	eff_length	est_counts	tpm
ENSMUST00000103567	369	221.608	0	0
ENSMUST00000185651	329	182.792	0	0
ENSMUST00000180711	376	228.474	0	0
ENSMUST00000184650	338	191.474	0	0
ENSMUST00000181728	449	300.696	0	0
ENSMUST00000193003	416	267.98	0	0
ENSMUST00000103300	334	187.588	0	0
ENSMUST00000178426	444	295.785	0	0
ENSMUST00000180687	473	324.635	0	0
ENSMUST00000103643	327	180.866	0	0
ENSMUST00000103581	397	249.211	0	0
ENSMUST00000181210	373	225.519	0	0
ENSMUST00000183488	335	188.569	0	0
ENSMUST00000191646	335	188.569	0	0
ENSMUST00000103282	332	185.626	0	0
ENSMUST00000103646	405	257.033	0	0
ENSMUST00000181793	404	256.085	0	0
ENSMUST00000103648	359	211.869	0	0
ENSMUST00000179267	386	238.358	0	0
ENSMUST00000184874	276	133.602	0	0
ENSMUST00000103660	386	238.358	0	0
ENSMUST00000181768	418	269.98	0	0
ENSMUST00000183835	276	133.602	0	0
ENSMUST00000103267	389	241.31	0	0
ENSMUST00000194399	366	218.652	0	0
ENSMUST00000103268	334	187.588	0	0
ENSMUST00000103269	385	237.358	0	0
ENSMUST00000103270	340	193.396	0	0
ENSMUST00000103662	394	246.261	0	0
ENSMUST00000103271	340	193.396	0	0
ENSMUST00000103272	368	220.608	0	0
ENSMUST00000103273	370	222.542	0	0
ENSMUST00000103274	398	250.186	0	0
ENSMUST00000103275	374	226.474	0	0
ENSMUST00000103276	566	417.525	0	0
ENSMUST00000103663	360	212.869	10	2.13342
ENSMUST00000103664	342	195.318	0	0
ENSMUST00000103277	335	188.569	0	0
ENSMUST00000195087	381	233.405	0	0
ENSMUST00000103278	290	146.342	0	0
ENSMUST00000193997	347	200.179	0	0
ENSMUST00000103279	344	197.239	0	0
ENSMUST00000103638	377	229.428	0	0
ENSMUST00000103641	380	232.405	0	0
ENSMUST00000184687	275	132.671	0	0
ENSMUST00000103667	421	272.953	0	0
ENSMUST00000189634	651	502.391	0	0
ENSMUST00000056590	650	501.391	0	0
ENSMUST00000182769	727	578.391	1	0.0785174
ENSMUST00000088673	531	382.565	0	0
ENSMUST00000195764	4615	4466.39	18.8894	0.192065
ENSMUST00000174625	3389	3240.39	40.1084	0.562115
ENSMUST00000174382	1699	1550.39	82.487	2.41619
ENSMUST00000166442	1481	1332.39	0	0
ENSMUST00000182198	1265	1116.39	0	0
ENSMUST00000172762	3466	3317.39	0	0
ENSMUST00000194951	1194	1045.39	0	0
ENSMUST00000195589	2272	2123.39	1.88915	0.040404
ENSMUST00000184581	707	558.391	0	0
ENSMUST00000112076	2277	2128.39	0.113937	0.0024311
ENSMUST00000179386	1050	901.391	0	0
ENSMUST00000173420	1257	1108.39	0	0
ENSMUST00000194248	936	787.391	0	0
ENSMUST00000179719	1296	1147.39	114.966	4.55036
ENSMUST00000106393	843	694.391	431.877	28.2451
ENSMUST00000132882	741	592.391	39.1569	3.00184
ENSMUST00000006562	910	761.391	0	0
ENSMUST00000100960	2692	2543.39	30.7313	0.548726
ENSMUST00000171587	1329	1180.39	0	0
ENSMUST00000174854	1156	1007.39	32.8182	1.47946
ENSMUST00000172979	998	849.391	0	0
ENSMUST00000116010	172	49.8749	0	0
ENSMUST00000190447	2477	2328.39	0	0
ENSMUST00000188251	2421	2272.39	313.786	6.27102
ENSMUST00000190097	649	500.391	16.7566	1.52077
ENSMUST00000191103	537	388.565	4.34458	0.507775
ENSMUST00000024112	2417	2268.39	0	0
ENSMUST00000174177	915	766.391	0	0
ENSMUST00000174248	519	370.602	1.49426	0.183107
ENSMUST00000173567	1252	1103.39	1.50574	0.0619739
ENSMUST00000122808	3794	3645.39	0	0
ENSMUST00000077820	1581	1432.39	5.09335	0.161484
ENSMUST00000135748	788	639.391	0	0
ENSMUST00000134898	462	313.635	0	0
ENSMUST00000147728	557	408.525	0	0
ENSMUST00000077582	784	635.391	0	0
ENSMUST00000184850	1072	923.391	1.01306	0.0498239
ENSMUST00000173080	1138	989.391	0	0
ENSMUST00000185167	836	687.391	0	0
ENSMUST00000195838	1105	956.391	0	0
ENSMUST00000194244	862	713.391	0	0
ENSMUST00000185087	1064	915.391	0	0
ENSMUST00000195833	829	680.391	0	0
ENSMUST00000184502	862	713.391	0	0
ENSMUST00000183560	316	170.506	0	0
ENSMUST00000183999	358	210.869	0	0
ENSMUST00000192532	995	846.391	0	0
ENSMUST00000182725	558	409.525	26.9751	2.99137
ENSMUST00000183291	1837	1688.39	239.562	6.44364
ENSMUST00000086377	1832	1683.39	0	0
ENSMUST00000173185	1458	1309.39	0	0
ENSMUST00000103299	692	543.391	5	0.417873
ENSMUST00000192856	737	588.391	0	0
ENSMUST00000103291	512	363.602	0	0
ENSMUST00000103682	51	9.38235	0	0
ENSMUST00000103697	63	10.404	0	0
ENSMUST00000103706	65	11.1518	0	0
ENSMUST00000103724	63	10.404	0	0
ENSMUST00000103737	66	10.992	0	0
ENSMUST00000103704	62	10.4607	0	0
ENSMUST00000103721	58	12.2308	0	0
ENSMUST00000103702	61	10.6582	0	0
ENSMUST00000179426	60	11.058	0	0
ENSMUST00000103725	61	10.6582	0	0
ENSMUST00000103726	60	11.058	0	0
ENSMUST00000103730	59	11.9655	0	0
ENSMUST00000103738	66	10.992	0	0
ENSMUST00000103698	61	10.6582	0	0
ENSMUST00000103713	65	11.1518	0	0
ENSMUST00000180262	60	11.058	0	0
ENSMUST00000103719	60	11.058	0	0
ENSMUST00000103732	37	6.625	0	0
ENSMUST00000103406	43	7.8125	0	0
ENSMUST00000167781	54	10.2791	0	0
ENSMUST00000103699	57	11.68	0	0
ENSMUST00000103709	66	10.992	0	0
ENSMUST00000103409	42	7.78571	0	0
ENSMUST00000103688	65	11.1518	0	0
ENSMUST00000103712	60	11.058	0	0
ENSMUST00000103728	57	11.68	0	0
ENSMUST00000103734	62	10.4607	0	0
ENSMUST00000103735	62	10.4607	0	0
ENSMUST00000103686	64	10.6262	0	0
ENSMUST00000165071	54	10.2791	0	0
ENSMUST00000103408	38	6.88889	0	0
ENSMUST00000103695	60	11.058	0	0
ENSMUST00000103700	64	10.6262	0	0
ENSMUST00000103717	63	10.404	0	0
ENSMUST00000103690	66	10.992	0	0
ENSMUST00000103691	66	10.992	0	0
ENSMUST00000103694	59	11.9655	0	0
ENSMUST00000103722	61	10.6582	0	0
ENSMUST00000103407	36	6.42857	0	0
ENSMUST00000103696	63	10.404	0	0
ENSMUST00000103718	60	11.058	0	0
ENSMUST00000103727	33	5.2	0	0
ENSMUST00000165025	72	11.0046	0	0
ENSMUST00000170585	63	10.404	0	0
ENSMUST00000103692	43	7.8125	0	0
ENSMUST00000103710	57	11.68	0	0
ENSMUST00000103705	60	11.058	0	0
ENSMUST00000103736	63	10.404	0	0
ENSMUST00000103687	63	10.404	0	0
ENSMUST00000103693	63	10.404	0	0
ENSMUST00000103703	63	10.404	0	0
ENSMUST00000103708	57	11.68	0	0
ENSMUST00000103720	57	11.68	0	0
ENSMUST00000103731	58	12.2308	0	0
ENSMUST00000103733	59	11.9655	0	0
ENSMUST00000103405	38	6.88889	0	0
ENSMUST00000103562	60	11.058	0	0
ENSMUST00000103716	57	11.68	0	0
ENSMUST00000103729	58	12.2308	0	0
ENSMUST00000103739	27	11	0	0
ENSMUST00000103711	59	11.9655	0	0
ENSMUST00000103714	59	11.9655	0	0
ENSMUST00000103701	55	10.8222	0	0
ENSMUST00000103707	58	12.2308	0	0
ENSMUST00000184430	61	10.6582	0	0
ENSMUST00000103683	59	11.9655	0	0
ENSMUST00000103689	63	10.404	0	0
ENSMUST00000167829	63	10.404	0	0
ENSMUST00000103715	60	11.058	0	0
ENSMUST00000103723	66	10.992	0	0
ENSMUST00000103427	54	10.2791	0	0
ENSMUST00000103428	48	9.04	0	0
ENSMUST00000192746	48	9.04	0	0
ENSMUST00000103429	54	10.2791	0	0
ENSMUST00000103430	53	9.5	0	0
ENSMUST00000103740	413	265.033	21	3.59837
ENSMUST00000103410	323	177.155	0	0
ENSMUST00000103558	518	369.602	0	0
ENSMUST00000103561	503	354.602	2	0.256139
ENSMUST00000179181	572	423.525	0	0
ENSMUST00000103566	644	495.391	0	0
ENSMUST00000177715	1698	1549.39	0	0
ENSMUST00000103426	1493	1344.39	5	0.168901
ENSMUST00000194304	2482	2333.39	0	0
ENSMUST00000103420	1076	927.391	0	0
ENSMUST00000103423	1082	933.391	0	0
ENSMUST00000194162	1806	1657.39	1	0.0274007
ENSMUST00000192250	802	653.391	0	0
ENSMUST00000194738	2540	2391.39	0	0
ENSMUST00000178282	1100	951.391	0	0
ENSMUST00000137336	1367	1218.39	0	0
ENSMUST00000195192	1111	962.391	0	0
ENSMUST00000103416	1212	1063.39	0	0
ENSMUST00000192188	1879	1730.39	0	0
ENSMUST00000103418	1114	965.391	0	0
ENSMUST00000103526	415	266.98	0	0
ENSMUST00000194071	351	204.078	0	0
ENSMUST00000103527	294	150.145	0	0
ENSMUST00000191803	395	247.236	0	0
ENSMUST00000103494	294	150.145	0	0
ENSMUST00000103495	377	229.428	0	0
ENSMUST00000194968	351	204.078	0	0
ENSMUST00000103506	348	201.159	0	0
ENSMUST00000103446	353	206.078	0	0
ENSMUST00000194581	378	230.428	0	0
ENSMUST00000163467	302	157.487	0	0
ENSMUST00000103451	362	214.826	0	0
ENSMUST00000195381	353	206.078	0	0
ENSMUST00000103450	353	206.078	0	0
ENSMUST00000180013	369	221.608	0	0
ENSMUST00000103468	461	312.635	0	0
ENSMUST00000103469	399	251.161	0	0
ENSMUST00000103483	394	246.261	0	0
ENSMUST00000195641	353	206.078	0	0
ENSMUST00000103470	299	154.678	0	0
ENSMUST00000103496	388	240.31	0	0
ENSMUST00000192591	358	210.869	0	0
ENSMUST00000179657	350	203.078	0	0
ENSMUST00000103529	351	204.078	0	0
ENSMUST00000195884	351	204.078	0	0
ENSMUST00000103471	294	150.145	0	0
ENSMUST00000125484	359	211.869	0	0
ENSMUST00000183954	302	157.487	0	0
ENSMUST00000103485	353	206.078	0	0
ENSMUST00000191862	351	204.078	0	0
ENSMUST00000103513	348	201.159	0	0
ENSMUST00000103472	351	204.078	0	0
ENSMUST00000103486	356	208.911	0	0
ENSMUST00000191918	357	209.89	0	0
ENSMUST00000177949	297	152.913	0	0
ENSMUST00000193936	357	209.89	0	0
ENSMUST00000179796	297	152.913	0	0
ENSMUST00000192911	350	203.078	0	0
ENSMUST00000103455	342	195.318	0	0
ENSMUST00000103489	357	209.89	0	0
ENSMUST00000193397	357	209.89	0	0
ENSMUST00000103456	355	207.995	0	0
ENSMUST00000192877	361	213.847	0	0
ENSMUST00000103457	350	203.078	0	0
ENSMUST00000193950	351	204.078	0	0
ENSMUST00000103514	348	201.159	0	0
ENSMUST00000193652	380	232.405	0	0
ENSMUST00000103458	350	203.078	0	0
ENSMUST00000195468	353	206.078	0	0
ENSMUST00000103442	350	203.078	0	0
ENSMUST00000103447	350	203.078	0	0
ENSMUST00000103501	294	150.145	0	0
ENSMUST00000103473	351	204.078	0	0
ENSMUST00000103461	361	213.847	0	0
ENSMUST00000103512	388	240.31	0	0
ENSMUST00000103443	352	205.078	0	0
ENSMUST00000103515	351	204.078	0	0
ENSMUST00000195037	359	211.869	0	0
ENSMUST00000195337	354	207.057	0	0
ENSMUST00000103497	351	204.078	0	0
ENSMUST00000192264	413	265.033	0	0
ENSMUST00000103452	350	203.078	0	0
ENSMUST00000195706	351	204.078	0	0
ENSMUST00000103475	333	186.607	0	0
ENSMUST00000195359	351	204.078	0	0
ENSMUST00000103530	348	201.159	0	0
ENSMUST00000193893	351	204.078	0	0
ENSMUST00000103498	348	201.159	0	0
ENSMUST00000103492	359	211.869	0	0
ENSMUST00000103459	405	257.033	0	0
ENSMUST00000191801	351	204.078	0	0
ENSMUST00000195469	386	238.358	0	0
ENSMUST00000109711	215	81.7572	0	0
ENSMUST00000103500	294	150.145	0	0
ENSMUST00000194350	351	204.078	0	0
ENSMUST00000103504	306	161.228	0	0
ENSMUST00000191868	351	204.078	0	0
ENSMUST00000103516	294	150.145	0	0
ENSMUST00000195417	351	204.078	0	0
ENSMUST00000103517	294	150.145	0	0
ENSMUST00000103444	425	276.898	0	0
ENSMUST00000103448	418	269.98	0	0
ENSMUST00000103474	363	215.783	0	0
ENSMUST00000193133	357	209.89	0	0
ENSMUST00000103462	354	207.057	0	0
ENSMUST00000103493	351	204.078	0	0
ENSMUST00000194865	397	249.211	0	0
ENSMUST00000103518	294	150.145	0	0
ENSMUST00000192298	351	204.078	0	0
ENSMUST00000178949	294	150.145	0	0
ENSMUST00000192724	351	204.078	0	0
ENSMUST00000103519	294	150.145	0	0
ENSMUST00000193855	405	257.033	0	0
ENSMUST00000103505	348	201.159	0	0
ENSMUST00000194257	358	210.869	0	0
ENSMUST00000103521	390	242.31	0	0
ENSMUST00000192077	351	204.078	0	0
ENSMUST00000178229	347	200.179	0	0
ENSMUST00000103531	351	204.078	0	0
ENSMUST00000103503	349	202.119	0	0
ENSMUST00000171270	90	13.7715	0	0
ENSMUST00000192554	351	204.078	0	0
ENSMUST00000103522	348	201.159	0	0
ENSMUST00000103523	351	204.078	0	0
ENSMUST00000195707	480	331.602	0	0
ENSMUST00000103449	347	200.179	0	0
ENSMUST00000193145	354	207.057	0	0
ENSMUST00000103524	301	156.567	0	0
ENSMUST00000103525	377	229.428	0	0
ENSMUST00000103463	351	204.078	0	0
ENSMUST00000103464	414	266.033	0	0
ENSMUST00000103478	350	203.078	0	0
ENSMUST00000103466	353	206.078	0	0
ENSMUST00000103467	351	204.078	0	0
ENSMUST00000103507	351	204.078	0	0
ENSMUST00000194625	351	204.078	0	0
ENSMUST00000191861	351	204.078	0	0
ENSMUST00000103509	294	150.145	0	0
ENSMUST00000103510	351	204.078	0	0
ENSMUST00000195735	351	204.078	0	0
ENSMUST00000103511	294	150.145	0	0
ENSMUST00000191693	350	203.078	0	0
ENSMUST00000103476	296	151.991	0	0
ENSMUST00000192499	437	288.815	0	0
ENSMUST00000103477	360	212.869	0	0
ENSMUST00000193408	353	206.078	0	0
ENSMUST00000195619	353	206.078	0	0
ENSMUST00000103479	299	154.678	0	0
ENSMUST00000195124	350	203.078	0	0
ENSMUST00000103481	342	195.318	0	0
ENSMUST00000194159	351	204.078	0	0
ENSMUST00000103482	294	150.145	0	0
ENSMUST00000103398	359	211.869	0	0
ENSMUST00000103395	287	143.52	0	0
ENSMUST00000103597	276	133.602	0	0
ENSMUST00000103399	299	154.678	0	0
ENSMUST00000177578	340	193.396	0	0
ENSMUST00000170041	270	128.169	0	0
ENSMUST00000103404	359	211.869	0	0
ENSMUST00000103394	347	200.179	0	0
ENSMUST00000103397	356	208.911	0	0
ENSMUST00000103532	351	204.078	0	0
ENSMUST00000103573	338	191.474	0	0
ENSMUST00000103543	348	201.159	0	0
ENSMUST00000103599	276	133.602	0	0
ENSMUST00000178824	337	190.493	0	0
ENSMUST00000103538	294	150.145	0	0
ENSMUST00000103559	350	203.078	0	0
ENSMUST00000103606	353	206.078	0	0
ENSMUST00000103607	264	122.939	0	0
ENSMUST00000177705	340	193.396	0	0
ENSMUST00000103305	362	214.826	0	0
ENSMUST00000169155	294	150.145	0	0
ENSMUST00000103306	362	214.826	0	0
ENSMUST00000103363	352	205.078	0	0
ENSMUST00000103556	293	149.191	0	0
ENSMUST00000177703	342	195.318	0	0
ENSMUST00000103373	344	197.239	0	0
ENSMUST00000103752	348	201.159	0	0
ENSMUST00000103321	359	211.869	0	0
ENSMUST00000179583	342	195.318	0	0
ENSMUST00000103326	359	211.869	0	0
ENSMUST00000183936	344	197.239	0	0
ENSMUST00000103332	351	204.078	0	0
ENSMUST00000103358	286	142.608	0	0
ENSMUST00000103341	346	199.219	0	0
ENSMUST00000168310	346	199.219	0	0
ENSMUST00000103379	344	197.239	0	0
ENSMUST00000103685	345	198.219	0	0
ENSMUST00000103396	359	211.869	0	0
ENSMUST00000103318	364	216.674	0	0
ENSMUST00000103542	303	158.423	0	0
ENSMUST00000103403	359	211.869	0	0
ENSMUST00000103544	351	204.078	0	0
ENSMUST00000103324	347	200.179	0	0
ENSMUST00000103547	351	204.078	0	0
ENSMUST00000103367	347	200.179	0	0
ENSMUST00000103353	284	140.841	0	0
ENSMUST00000103387	362	214.826	0	0
ENSMUST00000103608	328	181.848	0	0
ENSMUST00000103390	370	222.542	0	0
ENSMUST00000163670	294	150.145	0	0
ENSMUST00000103622	264	122.939	0	0
ENSMUST00000103302	362	214.826	0	0
ENSMUST00000103570	343	196.298	0	0
ENSMUST00000103307	350	203.078	0	0
ENSMUST00000167409	307	162.113	0	0
ENSMUST00000103624	348	201.159	0	0
ENSMUST00000166255	278	135.352	0	0
ENSMUST00000103317	359	211.869	0	0
ENSMUST00000103635	280	137.17	0	0
ENSMUST00000103539	348	201.159	0	0
ENSMUST00000103381	300	155.63	0	0
ENSMUST00000103383	347	200.179	0	0
ENSMUST00000103654	340	193.396	0	0
ENSMUST00000103549	294	150.145	0	0
ENSMUST00000103391	347	200.179	0	0
ENSMUST00000103401	359	211.869	0	0
ENSMUST00000103402	359	211.869	0	0
ENSMUST00000103568	325	179.047	0	0
ENSMUST00000164511	270	128.169	0	0
ENSMUST00000103611	338	191.474	0	0
ENSMUST00000103632	333	186.607	0	0
ENSMUST00000103634	267	125.551	0	0
ENSMUST00000178252	340	193.396	0	0
ENSMUST00000178650	317	171.454	0	0
ENSMUST00000103633	353	206.078	0	0
ENSMUST00000103677	345	198.219	0	0
ENSMUST00000103540	315	169.558	0	0
ENSMUST00000103585	343	196.298	0	0
ENSMUST00000103534	351	204.078	0	0
ENSMUST00000103303	362	214.826	0	0
ENSMUST00000103315	350	203.078	0	0
ENSMUST00000103345	356	208.911	0	0
ENSMUST00000103593	341	194.357	0	0
ENSMUST00000103301	359	211.869	0	0
ENSMUST00000103609	341	194.357	0	0
ENSMUST00000103309	341	194.357	0	0
ENSMUST00000103308	350	203.078	0	0
ENSMUST00000103618	331	184.682	0	0
ENSMUST00000103314	359	211.869	0	0
ENSMUST00000103316	353	206.078	0	0
ENSMUST00000103320	353	206.078	0	0
ENSMUST00000103335	335	188.569	0	0
ENSMUST00000103330	347	200.179	0	0
ENSMUST00000103337	340	193.396	0	0
ENSMUST00000103393	347	200.179	0	0
ENSMUST00000103626	340	193.396	0	0
ENSMUST00000103592	331	184.682	0	0
ENSMUST00000103619	341	194.357	0	0
ENSMUST00000103623	276	133.602	0	0
ENSMUST00000103334	326	179.975	0	0
ENSMUST00000103339	347	200.179	0	0
ENSMUST00000103548	351	204.078	0	0
ENSMUST00000179607	317	171.454	0	0
ENSMUST00000103553	350	203.078	0	0
ENSMUST00000103313	353	206.078	0	0
ENSMUST00000103354	352	205.078	0	0
ENSMUST00000103364	347	200.179	0	0
ENSMUST00000103376	362	214.826	0	0
ENSMUST00000180097	337	190.493	0	0
ENSMUST00000103584	344	197.239	0	0
ENSMUST00000103536	336	189.512	0	0
ENSMUST00000103537	351	204.078	0	0
ENSMUST00000103357	350	203.078	0	0
ENSMUST00000170551	294	150.145	0	0
ENSMUST00000103598	348	201.159	0	0
ENSMUST00000103587	344	197.239	0	0
ENSMUST00000103605	334	187.588	0	0
ENSMUST00000103590	349	202.119	0	0
ENSMUST00000103535	351	204.078	0	0
ENSMUST00000103541	351	204.078	0	0
ENSMUST00000164041	120	20.9437	0	0
ENSMUST00000095364	294	150.145	0	0
ENSMUST00000103533	301	156.567	0	0
ENSMUST00000103551	351	204.078	0	0
ENSMUST00000103554	414	266.033	0	0
ENSMUST00000103310	353	206.078	0	0
ENSMUST00000103312	287	143.52	0	0
ENSMUST00000103322	364	216.674	0	0
ENSMUST00000103348	348	201.159	0	0
ENSMUST00000103368	347	200.179	0	0
ENSMUST00000103371	344	197.239	0	0
ENSMUST00000103388	347	200.179	0	0
ENSMUST00000103400	359	211.869	0	0
ENSMUST00000167638	352	205.078	0	0
ENSMUST00000103327	344	197.239	0	0
ENSMUST00000103356	358	210.869	0	0
ENSMUST00000103377	347	200.179	0	0
ENSMUST00000103569	343	196.298	0	0
ENSMUST00000179701	343	196.298	0	0
ENSMUST00000103655	331	184.682	0	0
ENSMUST00000103678	345	198.219	0	0
ENSMUST00000103555	403	255.11	0	0
ENSMUST00000103564	347	200.179	0	0
ENSMUST00000103571	338	191.474	0	0
ENSMUST00000103600	331	184.682	0	0
ENSMUST00000103304	362	214.826	0	0
ENSMUST00000103612	343	196.298	0	0
ENSMUST00000103319	358	210.869	0	0
ENSMUST00000103627	331	184.682	0	0
ENSMUST00000103325	350	203.078	0	0
ENSMUST00000103652	360	212.869	0	0
ENSMUST00000103342	352	205.078	0	0
ENSMUST00000103369	347	200.179	0	0
ENSMUST00000103552	351	204.078	0	0
ENSMUST00000103596	264	122.939	0	0
ENSMUST00000103650	344	197.239	0	0
ENSMUST00000103323	348	201.159	0	0
ENSMUST00000103329	287	143.52	0	0
ENSMUST00000103346	352	205.078	0	0
ENSMUST00000103366	347	200.179	0	0
ENSMUST00000103372	347	200.179	0	0
ENSMUST00000103389	305	160.309	0	0
ENSMUST00000103613	287	143.52	0	0
ENSMUST00000179997	343	196.298	0	0
ENSMUST00000103583	343	196.298	0	0
ENSMUST00000103653	349	202.119	0	0
ENSMUST00000103751	366	218.652	0	0
ENSMUST00000166645	302	157.487	0	0
ENSMUST00000166362	123	22.0704	0	0
ENSMUST00000103328	347	200.179	0	0
ENSMUST00000103343	356	208.911	0	0
ENSMUST00000103340	290	146.342	0	0
ENSMUST00000103344	358	210.869	0	0
ENSMUST00000103359	352	205.078	0	0
ENSMUST00000103746	351	204.078	0	0
ENSMUST00000114212	330	183.719	0	0
ENSMUST00000103351	286	142.608	0	0
ENSMUST00000103333	345	198.219	0	0
ENSMUST00000166380	292	148.222	0	0
ENSMUST00000103380	305	160.309	0	0
ENSMUST00000103336	362	214.826	0	0
ENSMUST00000103350	352	205.078	0	0
ENSMUST00000103355	292	148.222	0	0
ENSMUST00000103392	362	214.826	0	0
ENSMUST00000103384	365	217.674	0	0
ENSMUST00000103625	276	133.602	0	0
ENSMUST00000103651	327	180.866	0	0
ENSMUST00000103679	345	198.219	5	1.14554
ENSMUST00000103563	350	203.078	0	0
ENSMUST00000103365	347	200.179	0	0
ENSMUST00000103370	287	143.52	0	0
ENSMUST00000103374	359	211.869	0	0
ENSMUST00000103382	371	223.542	0	0
ENSMUST00000103311	350	203.078	0	0
ENSMUST00000103378	365	217.674	0	0
ENSMUST00000103386	347	200.179	0	0
ENSMUST00000103295	49	9.07143	0	0
ENSMUST00000103296	49	9.07143	0	0
ENSMUST00000103297	49	9.07143	0	0
ENSMUST00000103298	47	9.13636	0	0
ENSMUST00000103287	51	9.38235	0	0
ENSMUST00000103288	50	9.19355	0	0
ENSMUST00000103289	53	9.5	0	0
ENSMUST00000193061	46	8.95	0	0
ENSMUST00000103290	45	8.83333	0	0
ENSMUST00000103284	48	9.04	0	0
ENSMUST00000103293	50	9.19355	0	0
ENSMUST00000103294	51	9.38235	0	0
ENSMUST00000103285	48	9.04	0	0
ENSMUST00000192366	50	9.19355	0	0
ENSMUST00000103286	54	10.2791	0	0
ENSMUST00000082421	1144	995.391	77852	3551.92
ENSMUST00000082419	519	370.602	19086	2338.81
ENSMUST00000082418	1824	1675.39	59554	1614.29
ENSMUST00000082414	1378	1229.39	59916	2213.3
ENSMUST00000084013	297	152.913	9694	2879.03
ENSMUST00000082411	348	201.159	7361.87	1662.02
ENSMUST00000082409	784	635.391	88743.8	6342.84
ENSMUST00000082408	681	532.391	90096.5	7685.36
ENSMUST00000082407	204	73.0186	16221.6	10089
ENSMUST00000082405	684	535.391	89841.4	7620.66
ENSMUST00000082402	1545	1396.39	245272	7976.81
ENSMUST00000082396	1038	889.391	31322.9	1599.4
ENSMUST00000082392	957	808.391	47028	2641.94
ENSMUST00000063263	1579	1430.39	0	0
ENSMUST00000008582	2911	2762.39	1	0.01644
ENSMUST00000188142	7524	7375.39	4095.53	25.2181
ENSMUST00000061552	6996	6847.39	2825.47	18.7393
ENSMUST00000186735	372	224.542	0	0
ENSMUST00000185775	1352	1203.39	1	0.0377381
ENSMUST00000043873	493	344.602	1	0.131786
ENSMUST00000076006	598	449.44	0	0
ENSMUST00000114640	2818	2669.39	0	0
ENSMUST00000049255	2782	2633.39	0	0
ENSMUST00000135754	2932	2783.39	196.701	3.20938
ENSMUST00000114701	2756	2607.39	1678.67	29.2379
ENSMUST00000114699	1243	1094.39	59.968	2.48848
ENSMUST00000155348	1841	1692.39	44.2674	1.18787
ENSMUST00000053016	4445	4296.39	2	0.0211404
ENSMUST00000139505	799	650.391	0	0
ENSMUST00000143480	837	688.391	0	0
ENSMUST00000020647	1142	993.391	52.7544	2.41172
ENSMUST00000123164	471	322.635	0	0
ENSMUST00000105200	924	775.391	0	0
ENSMUST00000190647	2707	2558.39	521.544	9.25787
ENSMUST00000187230	894	745.391	67.4564	4.10985
ENSMUST00000185745	584	435.44	0	0
